feature,importance
ECFP4_441,0.00038932927122054385
ECFP4_1158,0.0003880702638986721
ECFP4_1803,0.00038684526733297913
ECFP4_1678,0.0003864358944064079
ECFP4_1768,0.00038544605961200436
ECFP4_1618,0.0003852551615124629
ECFP4_424,0.00038500547487590694
ECFP4_29,0.0003845322543198995
ECFP4_127,0.00038422751789039084
ECFP4_837,0.0003842076118999102
ECFP4_190,0.0003840214029649184
ECFP4_1575,0.0003838979602784578
ECFP4_1470,0.0003832824336986279
ECFP4_155,0.0003825887563710034
ECFP4_1417,0.00038232836845034584
ECFP4_1356,0.0003811769999317689
ECFP4_1758,0.0003809517826159999
ECFP4_1353,0.0003809300270919869
ECFP4_1771,0.0003806412160300265
ECFP4_1819,0.00038055064340955974
ECFP4_1518,0.00037897816200498877
ECFP4_1802,0.0003784965608503608
ECFP4_1980,0.0003772299971215628
ECFP4_1724,0.00037631728272571744
ECFP4_115,0.0003763047259014968
ECFP4_1808,0.0003750168863485244
ECFP4_1597,0.0003747559536432591
ECFP4_624,0.0003744574572283852
ECFP4_2008,0.00037383314685082014
ECFP4_1716,0.0003737075105484708
ECFP4_1011,0.00037332684386336986
ECFP4_1427,0.0003727283039663571
ECFP4_1212,0.000372550073824743
ECFP4_982,0.00037126379293258785
ECFP4_834,0.0003690990326214716
ECFP4_35,0.00036788187652236567
ECFP4_1782,0.0003674681149064122
ECFP4_687,0.00036652833050827025
ECFP4_780,0.0003663988074789164
ECFP4_76,0.00036595810875951896
ECFP4_1576,0.00036578720971080803
ECFP4_1500,0.00036544160375108064
ECFP4_724,0.0003651019021769054
ECFP4_1671,0.00036492157369531064
ECFP4_586,0.0003648244448984333
ECFP4_732,0.00036446606697059647
ECFP4_684,0.000364022181513626
ECFP4_75,0.0003637841612361194
ECFP4_703,0.00036234835837820387
ECFP4_835,0.0003616929209461906
ECFP4_941,0.0003605158904995991
ECFP4_250,0.00035985442271709993
ECFP4_298,0.0003596811451143194
ECFP4_90,0.00035863549675684036
ECFP4_1295,0.0003581202070226216
ECFP4_940,0.00035702263033040503
ECFP4_1908,0.0003568854409512288
ECFP4_1507,0.00035673157212730104
ECFP4_83,0.0003567306856404593
ECFP4_262,0.0003562817311344267
ECFP4_391,0.00035620641239842316
ECFP4_43,0.0003559074758504572
ECFP4_1063,0.0003558290091624864
ECFP4_638,0.0003556213943816963
ECFP4_1624,0.0003555186173386406
ECFP4_878,0.0003554690931593948
ECFP4_1197,0.0003547520101026393
ECFP4_1817,0.0003547259252786318
ECFP4_357,0.0003542379567221062
ECFP4_1691,0.00035416998122846506
ECFP4_1524,0.0003535404019175941
ECFP4_673,0.00035344051246357055
ECFP4_1809,0.00035261237656407645
ECFP4_1120,0.0003520376577172106
ECFP4_813,0.00035164785663885595
ECFP4_901,0.0003513684221053134
ECFP4_653,0.0003512435527474326
ECFP4_1472,0.0003510726115218278
ECFP4_1205,0.0003504000739698419
ECFP4_252,0.00034914768468152367
ECFP4_751,0.00034884374983152163
ECFP4_861,0.0003486822036955125
ECFP4_893,0.00034838568205613666
ECFP4_997,0.00034807775246383367
ECFP4_898,0.0003470332116240442
ECFP4_1493,0.0003467917720685186
ECFP4_558,0.0003455345598374025
ECFP4_819,0.00034500315611987124
ECFP4_1972,0.0003445974817690687
ECFP4_915,0.000344443282564153
ECFP4_1381,0.00034438169703774485
ECFP4_1416,0.0003440306581696443
ECFP4_831,0.00034340152332518507
ECFP4_1781,0.00034230804408474886
ECFP4_1182,0.0003421587506473677
ECFP4_1792,0.00034215239706958226
ECFP4_385,0.0003421443950888355
ECFP4_1839,0.00034206978147770315
ECFP4_1647,0.00034180660709502426
ECFP4_1181,0.00034151312419093536
ECFP4_1599,0.000341102696933462
ECFP4_253,0.00034073491880684813
ECFP4_5,0.000339623690422618
ECFP4_1106,0.0003392172680044468
ECFP4_591,0.0003386052531503753
ECFP4_753,0.00033802557456034666
